  -2.32  -1.90 165.91
  -2.12  -2.12 165.44
  -1.90  -2.32 164.69
  -1.67  -2.49 163.69
  -1.41  -2.65 162.45
  -1.15  -2.77 161.01
  -0.87  -2.87 159.38
  -0.59  -2.94 157.59
  -0.29  -2.99 155.69
   0.00  -3.00 153.70
   0.29  -2.99 151.66
   0.59  -2.94 149.60
   0.87  -2.87 147.52
   1.15  -2.77 145.47
   1.41  -2.65 143.46
   1.67  -2.49 141.51
   1.90  -2.32 139.63
   2.12  -2.12 137.82
   2.32  -1.90 136.09
   2.49  -1.67 134.45
   2.65  -1.41 132.90
   2.77  -1.15 131.44
   2.87  -0.87 130.10
   2.94  -0.59 128.85
   2.99  -0.29 127.72
   3.00   0.00 126.70
   3.98   0.39 112.71
   3.92   0.78 111.80
   3.83   1.16 111.03
   3.70   1.53 110.39
   3.53   1.89 109.90
   3.33   2.22 109.58
   3.09   2.54 109.42
   2.83   2.83 109.43
   2.54   3.09 109.64
   2.22   3.33 110.04
   1.89   3.53 110.66
   1.53   3.70 111.49
   1.16   3.83 112.55
   0.78   3.92 113.84
   0.39   3.98 115.35
   0.00   4.00 117.05
  -0.39   3.98 118.95
  -0.78   3.92 121.03
  -1.16   3.83 123.27
  -1.53   3.70 125.65
  -1.89   3.53 128.17
  -2.22   3.33 130.80
  -2.54   3.09 133.52
  -2.83   2.83 136.29
  -3.09   2.54 139.10
  -3.33   2.22 141.90
  -3.53   1.89 144.68
  -3.70   1.53 147.38
  -3.83   1.16 149.96
  -3.92   0.78 152.40
  -3.98   0.39 154.67
  -4.00   0.00 156.71
  -3.98  -0.39 158.48
  -3.92  -0.78 159.98
  -3.83  -1.16 161.16
  -3.70  -1.53 162.01
  -3.53  -1.89 162.49
  -3.33  -2.22 162.61
  -3.09  -2.54 162.34
  -2.83  -2.83 161.68
  -2.54  -3.09 160.63
  -2.22  -3.33 159.21
  -1.89  -3.53 157.44
  -1.53  -3.70 155.38
  -1.16  -3.83 153.07
  -0.78  -3.92 150.57
  -0.39  -3.98 147.95
   0.00  -4.00 145.27
   0.39  -3.98 142.57
   0.78  -3.92 139.90
   1.16  -3.83 137.30
   1.53  -3.70 134.80
   1.89  -3.53 132.42
   2.22  -3.33 130.15
   2.54  -3.09 128.01
   2.83  -2.83 125.97
   3.09  -2.54 124.06
   3.33  -2.22 122.27
   3.53  -1.89 120.60
   3.70  -1.53 119.03
   3.83  -1.16 117.56
   3.92  -0.78 116.19
   3.98  -0.39 114.91
   4.00   0.00 113.75
   4.98   0.49 100.11
   4.90   0.98  99.15
   4.78   1.45  98.30
   4.62   1.91  97.58
   4.41   2.36  96.96
   4.16   2.78  96.49
   3.87   3.17  96.17
   3.54   3.54  96.02
   3.17   3.87  96.05
   2.78   4.16  96.28
   2.36   4.41  96.74
   1.91   4.62  97.44
   1.45   4.78  98.39
   0.98   4.90  99.59
   0.49   4.98 101.06
   0.00   5.00 102.77
  -0.49   4.98 104.73
  -0.98   4.90 106.92
  -1.45   4.78 109.29
  -1.91   4.62 111.82
  -2.36   4.41 114.51
  -2.78   4.16 117.32
  -3.17   3.87 120.25
  -3.54   3.54 123.28
  -3.87   3.17 126.38
  -4.16   2.78 129.50
  -4.41   2.36 132.63
  -4.62   1.91 135.71
  -4.78   1.45 138.69
  -4.90   0.98 141.50
  -4.98   0.49 144.12
  -5.00   0.00 146.50
  -4.98  -0.49 148.58
  -4.90  -0.98 150.32
  -4.78  -1.45 151.73
  -4.62  -1.91 152.80
  -4.41  -2.36 153.46
  -4.16  -2.78 153.70
  -3.87  -3.17 153.44
  -3.54  -3.54 152.68
  -3.17  -3.87 151.38
  -2.78  -4.16 149.57
  -2.36  -4.41 147.32
  -1.91  -4.62 144.68
  -1.45  -4.78 141.74
  -0.98  -4.90 138.61
  -0.49  -4.98 135.38
   0.00  -5.00 132.14
   0.49  -4.98 128.96
   0.98  -4.90 125.96
   1.45  -4.78 123.14
   1.91  -4.62 120.54
   2.36  -4.41 118.15
   2.78  -4.16 115.97
   3.17  -3.87 113.98
   3.54  -3.54 112.14
   3.87  -3.17 110.44
   4.16  -2.78 108.86
   4.41  -2.36 107.38
   4.62  -1.91 105.98
   4.78  -1.45 104.67
   4.90  -0.98 103.42
   4.98  -0.49 102.25
   5.00   0.00 101.14
   5.97   0.59  88.56
   5.88   1.17  87.71
   5.74   1.74  86.92
   5.54   2.30  86.17
   5.29   2.83  85.48
   4.99   3.33  84.85
   4.64   3.81  84.33
   4.24   4.24  83.94
   3.81   4.64  83.66
   3.33   4.99  83.54
   2.83   5.29  83.65
   2.30   5.54  83.99
   1.74   5.74  84.61
   1.17   5.88  85.52
   0.59   5.97  86.77
   0.00   6.00  88.29
  -0.59   5.97  90.08
  -1.17   5.88  92.09
  -1.74   5.74  94.32
  -2.30   5.54  96.73
  -2.83   5.29  99.31
  -3.33   4.99 102.02
  -3.81   4.64 104.85
  -4.24   4.24 107.80
  -4.64   3.81 110.85
  -4.99   3.33 113.99
  -5.29   2.83 117.18
  -5.54   2.30 120.34
  -5.74   1.74 123.44
  -5.88   1.17 126.40
  -5.97   0.59 129.10
  -6.00   0.00 131.52
  -5.97  -0.59 133.60
  -5.88  -1.17 135.35
  -5.74  -1.74 136.76
  -5.54  -2.30 138.02
  -5.29  -2.83 139.00
  -4.99  -3.33 139.52
  -4.64  -3.81 139.44
  -4.24  -4.24 138.70
  -3.81  -4.64 137.27
  -3.33  -4.99 135.21
  -2.83  -5.29 132.55
  -2.30  -5.54 129.41
  -1.74  -5.74 125.93
  -1.17  -5.88 122.24
  -0.59  -5.97 118.46
   0.00  -6.00 114.83
   0.59  -5.97 111.43
   1.17  -5.88 108.38
   1.74  -5.74 105.68
   2.30  -5.54 103.39
   2.83  -5.29 101.45
   3.33  -4.99  99.80
   3.81  -4.64  98.38
   4.24  -4.24  97.11
   4.64  -3.81  95.98
   4.99  -3.33  94.96
   5.29  -2.83  94.00
   5.54  -2.30  93.08
   5.74  -1.74  92.18
   5.88  -1.17  91.28
   5.97  -0.59  90.34
   6.00   0.00  89.44
   6.97   0.69  78.51
   6.87   1.37  77.85
   6.70   2.03  77.17
   6.47   2.68  76.44
   6.17   3.30  75.71
   5.82   3.89  74.96
   5.41   4.44  74.22
   4.95   4.95  73.49
   4.44   5.41  72.82
   3.89   5.82  72.24
   3.30   6.17  71.82
   2.68   6.47  71.61
   2.03   6.70  71.68
   1.37   6.87  72.08
   0.69   6.97  72.88
   0.00   7.00  74.06
  -0.69   6.97  75.56
  -1.37   6.87  77.26
  -2.03   6.70  79.14
  -2.68   6.47  81.18
  -3.30   6.17  83.35
  -3.89   5.82  85.66
  -4.44   5.41  88.09
  -4.95   4.95  90.69
  -5.41   4.44  93.39
  -5.82   3.89  96.24
  -6.17   3.30  99.21
  -6.47   2.68 102.21
  -6.70   2.03 105.18
  -6.87   1.37 107.97
  -6.97   0.69 110.51
  -7.00   0.00 112.68
  -6.97  -0.69 114.41
  -6.87  -1.37 115.64
  -6.70  -2.03 116.53
  -6.47  -2.68 117.85
  -6.17  -3.30 119.52
  -5.82  -3.89 120.65
  -5.41  -4.44 120.97
  -4.95  -4.95 120.45
  -4.44  -5.41 119.09
  -3.89  -5.82 116.90
  -3.30  -6.17 113.97
  -2.68  -6.47 110.45
  -2.03  -6.70 106.51
  -1.37  -6.87 102.33
  -0.69  -6.97  98.12
   0.00  -7.00  94.16
   0.69  -6.97  90.68
   1.37  -6.87  87.91
   2.03  -6.70  85.83
   2.68  -6.47  84.28
   3.30  -6.17  83.22
   3.89  -5.82  82.50
   4.44  -5.41  82.01
   4.95  -4.95  81.69
   5.41  -4.44  81.46
   5.82  -3.89  81.28
   6.17  -3.30  81.08
   6.47  -2.68  80.81
   6.70  -2.03  80.50
   6.87  -1.37  80.12
   6.97  -0.69  79.66
   7.00   0.00  79.11
   7.96   0.78  70.01
   7.85   1.56  69.60
   7.66   2.32  69.06
   7.39   3.06  68.43
   7.06   3.77  67.69
   6.65   4.44  66.80
   6.18   5.08  65.82
   5.66   5.66  64.76
   5.08   6.18  63.64
   4.44   6.65  62.48
   3.77   7.06  61.37
   3.06   7.39  60.37
   2.32   7.66  59.63
   1.56   7.85  59.32
   0.78   7.96  59.63
   0.00   8.00  60.43
  -0.78   7.96  61.53
  -1.56   7.85  62.83
  -2.32   7.66  64.27
  -3.06   7.39  65.76
  -3.77   7.06  67.35
  -4.44   6.65  69.06
  -5.08   6.18  70.88
  -5.66   5.66  72.84
  -6.18   5.08  74.97
  -6.65   4.44  77.28
  -7.06   3.77  79.80
  -7.39   3.06  82.45
  -7.66   2.32  85.05
  -7.85   1.56  87.50
  -7.96   0.78  89.67
  -8.00   0.00  91.33
  -7.96  -0.78  92.35
  -7.85  -1.56  92.49
  -7.66  -2.32  92.41
  -7.39  -3.06  93.66
  -7.06  -3.77  96.38
  -6.65  -4.44  98.46
  -6.18  -5.08  99.38
  -5.66  -5.66  99.20
  -5.08  -6.18  98.01
  -4.44  -6.65  95.86
  -3.77  -7.06  92.83
  -3.06  -7.39  89.07
  -2.32  -7.66  84.84
  -1.56  -7.85  80.28
  -0.78  -7.96  75.64
   0.00  -8.00  71.26
   0.78  -7.96  67.67
   1.56  -7.85  65.51
   2.32  -7.66  64.62
   3.06  -7.39  64.34
   3.77  -7.06  64.50
   4.44  -6.65  65.02
   5.08  -6.18  65.78
   5.66  -5.66  66.59
   6.18  -5.08  67.46
   6.65  -4.44  68.27
   7.06  -3.77  69.00
   7.39  -3.06  69.57
   7.66  -2.32  69.99
   7.85  -1.56  70.26
   7.96  -0.78  70.34
   8.00   0.00  70.25
   8.96   0.88  62.86
   8.83   1.76  62.77
   8.61   2.61  62.45
   8.31   3.44  61.95
   7.94   4.24  61.25
   7.48   5.00  60.31
   6.96   5.71  59.12
   6.36   6.36  57.68
   5.71   6.96  56.02
   5.00   7.48  54.17
   4.24   7.94  52.22
   3.44   8.31  50.21
   2.61   8.61  48.37
   1.76   8.83  47.10
   0.88   8.96  46.85
   0.00   9.00  47.47
  -0.88   8.96  48.24
  -1.76   8.83  49.13
  -2.61   8.61  50.02
  -3.44   8.31  50.91
  -4.24   7.94  51.83
  -5.00   7.48  52.83
  -5.71   6.96  53.90
  -6.36   6.36  55.12
  -6.96   5.71  56.52
  -7.48   5.00  58.20
  -7.94   4.24  60.10
  -8.31   3.44  62.25
  -8.61   2.61  64.39
  -8.83   1.76  66.43
  -8.96   0.88  68.17
  -9.00   0.00  69.28
  -8.96  -0.88  69.46
  -8.83  -1.76  68.70
  -8.61  -2.61  68.22
  -8.31  -3.44  69.14
  -7.94  -4.24  71.75
  -7.48  -5.00  74.79
  -6.96  -5.71  76.25
  -6.36  -6.36  76.39
  -5.71  -6.96  75.44
  -5.00  -7.48  73.51
  -4.24  -7.94  70.65
  -3.44  -8.31  66.88
  -2.61  -8.61  62.48
  -1.76  -8.83  57.65
  -0.88  -8.96  52.52
   0.00  -9.00  47.82
   0.88  -8.96  44.74
   1.76  -8.83  43.59
   2.61  -8.61  43.70
   3.44  -8.31  44.64
   4.24  -7.94  46.16
   5.00  -7.48  48.16
   5.71  -6.96  50.31
   6.36  -6.36  52.45
   6.96  -5.71  54.48
   7.48  -5.00  56.35
   7.94  -4.24  58.04
   8.31  -3.44  59.49
   8.61  -2.61  60.70
   8.83  -1.76  61.62
   8.96  -0.88  62.31
   9.00   0.00  62.73
   9.95   0.98  56.81
   9.81   1.95  57.02
   9.57   2.90  56.96
   9.24   3.83  56.63
   8.82   4.71  56.01
   8.31   5.56  55.03
   7.73   6.34  53.66
   7.07   7.07  51.87
   6.34   7.73  49.66
   5.56   8.31  47.06
   4.71   8.82  44.17
   3.83   9.24  40.96
   2.90   9.57  37.92
   1.95   9.81  36.09
   0.98   9.95  35.26
   0.00  10.00  35.23
  -0.98   9.95  35.77
  -1.95   9.81  36.30
  -2.90   9.57  36.67
  -3.83   9.24  36.98
  -4.71   8.82  37.28
  -5.56   8.31  37.61
  -6.34   7.73  37.96
  -7.07   7.07  38.42
  -7.73   6.34  39.08
  -8.31   5.56  40.08
  -8.82   4.71  41.40
  -9.24   3.83  42.96
  -9.57   2.90  44.64
  -9.81   1.95  46.27
  -9.95   0.98  47.55
 -10.00   0.00  48.12
  -9.95  -0.98  47.83
  -9.81  -1.95  47.41
  -9.57  -2.90  47.61
  -9.24  -3.83  48.08
  -8.82  -4.71  49.27
  -8.31  -5.56  51.59
  -7.73  -6.34  53.11
  -7.07  -7.07  53.44
  -6.34  -7.73  52.87
  -5.56  -8.31  51.39
  -4.71  -8.82  49.00
  -3.83  -9.24  45.50
  -2.90  -9.57  41.19
  -1.95  -9.81  36.24
  -0.98  -9.95  31.39
   0.00 -10.00  28.07
   0.98  -9.95  26.59
   1.95  -9.81  26.32
   2.90  -9.57  26.63
   3.83  -9.24  27.23
   4.71  -8.82  29.30
   5.56  -8.31  32.79
   6.34  -7.73  36.38
   7.07  -7.07  39.71
   7.73  -6.34  42.80
   8.31  -5.56  45.67
   8.82  -4.71  48.27
   9.24  -3.83  50.53
   9.57  -2.90  52.48
   9.81  -1.95  54.11
   9.95  -0.98  55.37
  10.00   0.00  56.26
  10.95   1.08  51.40
  10.79   2.15  51.97
  10.53   3.19  52.14
  10.16   4.21  52.00
   9.70   5.19  51.50
   9.15   6.11  50.54
   8.50   6.98  49.03
   7.78   7.78  46.92
   6.98   8.50  44.18
   6.11   9.15  40.83
   5.19   9.70  36.92
   4.21  10.16  32.80
   3.19  10.53  29.68
   2.15  10.79  27.62
   1.08  10.95  26.27
   0.00  11.00  25.32
  -1.08  10.95  24.77
  -2.15  10.79  24.41
  -3.19  10.53  24.20
  -4.21  10.16  24.11
  -5.19   9.70  23.96
  -6.11   9.15  23.72
  -6.98   8.50  23.46
  -7.78   7.78  23.33
  -8.50   6.98  23.33
  -9.15   6.11  23.76
  -9.70   5.19  24.61
 -10.16   4.21  25.81
 -10.53   3.19  27.07
 -10.79   2.15  28.33
 -10.95   1.08  29.54
 -11.00   0.00  30.08
 -10.95  -1.08  30.09
 -10.79  -2.15  30.59
 -10.53  -3.19  31.46
 -10.16  -4.21  31.67
  -9.70  -5.19  31.22
  -9.15  -6.11  31.39
  -8.50  -6.98  31.51
  -7.78  -7.78  31.58
  -6.98  -8.50  31.58
  -6.11  -9.15  30.94
  -5.19  -9.70  29.57
  -4.21 -10.16  26.80
  -3.19 -10.53  23.13
  -2.15 -10.79  19.17
  -1.08 -10.95  16.42
   0.00 -11.00  15.10
   1.08 -10.95  14.91
   2.15 -10.79  15.09
   3.19 -10.53  15.19
   4.21 -10.16  15.29
   5.19  -9.70  16.65
   6.11  -9.15  20.05
   6.98  -8.50  24.45
   7.78  -7.78  28.67
   8.50  -6.98  32.69
   9.15  -6.11  36.34
   9.70  -5.19  39.67
  10.16  -4.21  42.65
  10.53  -3.19  45.24
  10.79  -2.15  47.41
  10.95  -1.08  49.18
  11.00   0.00  50.49
  11.94   1.18  46.28
  11.77   2.34  47.06
  11.48   3.48  47.37
  11.09   4.59  47.44
  10.58   5.66  47.13
   9.98   6.67  46.28
   9.28   7.61  44.71
   8.49   8.49  42.31
   7.61   9.28  39.07
   6.67   9.98  35.01
   5.66  10.58  30.47
   4.59  11.09  26.51
   3.48  11.48  23.84
   2.34  11.77  21.86
   1.18  11.94  20.06
   0.00  12.00  18.34
  -1.18  11.94  16.81
  -2.34  11.77  15.53
  -3.48  11.48  14.60
  -4.59  11.09  13.79
  -5.66  10.58  12.85
  -6.67   9.98  12.02
  -7.61   9.28  11.23
  -8.49   8.49  10.75
  -9.28   7.61  10.73
  -9.98   6.67  11.06
 -10.58   5.66  11.75
 -11.09   4.59  12.66
 -11.48   3.48  13.82
 -11.77   2.34  15.03
 -11.94   1.18  16.34
 -12.00   0.00  16.83
 -11.94  -1.18  17.35
 -11.77  -2.34  18.46
 -11.48  -3.48  19.44
 -11.09  -4.59  19.50
 -10.58  -5.66  18.34
  -9.98  -6.67  16.43
  -9.28  -7.61  14.61
  -8.49  -8.49  13.92
  -7.61  -9.28  14.07
  -6.67  -9.98  14.11
  -5.66 -10.58  13.57
  -4.59 -11.09  12.37
  -3.48 -11.48  10.76
  -2.34 -11.77   9.02
  -1.18 -11.94   8.00
   0.00 -12.00   7.91
   1.18 -11.94   8.20
   2.34 -11.77   8.61
   3.48 -11.48   8.83
   4.59 -11.09   8.91
   5.66 -10.58   9.83
   6.67  -9.98  12.32
   7.61  -9.28  15.96
   8.49  -8.49  19.94
   9.28  -7.61  24.15
   9.98  -6.67  28.32
  10.58  -5.66  32.15
  11.09  -4.59  35.66
  11.48  -3.48  38.72
  11.77  -2.34  41.32
  11.94  -1.18  43.46
  12.00   0.00  45.08
  12.94   1.27  41.05
  12.75   2.54  41.73
  12.44   3.77  41.99
  12.01   4.97  42.21
  11.46   6.13  42.20
  10.81   7.22  41.57
  10.05   8.25  40.01
   9.19   9.19  37.38
   8.25  10.05  33.66
   7.22  10.81  29.30
   6.13  11.46  25.20
   4.97  12.01  22.01
   3.77  12.44  19.72
   2.54  12.75  17.68
   1.27  12.94  15.66
   0.00  13.00  13.60
  -1.27  12.94  11.65
  -2.54  12.75   9.99
  -3.77  12.44   8.53
  -4.97  12.01   7.20
  -6.13  11.46   5.90
  -7.22  10.81   4.47
  -8.25  10.05   3.22
  -9.19   9.19   2.52
 -10.05   8.25   2.44
 -10.81   7.22   2.87
 -11.46   6.13   3.59
 -12.01   4.97   4.59
 -12.44   3.77   5.90
 -12.75   2.54   7.15
 -12.94   1.27   8.06
 -13.00   0.00   8.31
 -12.94  -1.27   8.88
 -12.75  -2.54   9.78
 -12.44  -3.77  10.52
 -12.01  -4.97  10.68
 -11.46  -6.13   9.63
 -10.81  -7.22   7.35
 -10.05  -8.25   5.07
  -9.19  -9.19   3.95
  -8.25 -10.05   4.09
  -7.22 -10.81   4.46
  -6.13 -11.46   4.64
  -4.97 -12.01   4.62
  -3.77 -12.44   4.24
  -2.54 -12.75   3.77
  -1.27 -12.94   3.63
   0.00 -13.00   3.87
   1.27 -12.94   4.33
   2.54 -12.75   4.89
   3.77 -12.44   5.39
   4.97 -12.01   5.92
   6.13 -11.47   6.99
   7.22 -10.81   8.85
   8.25 -10.05  11.40
   9.19  -9.19  14.44
  10.05  -8.25  17.81
  10.81  -7.22  21.61
  11.46  -6.13  25.65
  12.01  -4.97  29.41
  12.44  -3.77  32.75
  12.75  -2.54  35.59
  12.94  -1.27  37.94
  13.00   0.00  39.77
  13.93   1.37  35.60
  13.73   2.73  36.27
  13.40   4.06  36.58
  12.93   5.36  36.80
  12.35   6.60  36.81
  11.64   7.78  36.22
  10.82   8.88  34.68
   9.90   9.90  31.98
   8.88  10.82  28.43
   7.78  11.64  24.66
   6.60  12.35  21.35
   5.36  12.93  18.81
   4.06  13.40  16.65
   2.73  13.73  14.53
   1.37  13.93  12.41
   0.00  14.00  10.32
  -1.37  13.93   8.37
  -2.73  13.73   6.66
  -4.06  13.40   5.12
  -5.36  12.93   3.65
  -6.60  12.35   2.18
  -7.78  11.64   0.62
  -8.88  10.82  -0.75
  -9.90   9.90  -1.54
 -10.82   8.88  -1.68
 -11.64   7.78  -1.26
 -12.35   6.60  -0.45
 -12.93   5.36   0.79
 -13.40   4.06   1.90
 -13.73   2.73   2.82
 -13.93   1.37   3.48
 -14.00   0.00   3.88
 -13.93  -1.37   4.36
 -13.73  -2.73   4.95
 -13.40  -4.06   5.31
 -12.93  -5.36   5.10
 -12.35  -6.60   4.05
 -11.64  -7.78   2.43
 -10.82  -8.88   0.80
  -9.90  -9.90  -0.11
  -8.88 -10.82  -0.07
  -7.78 -11.64   0.33
  -6.60 -12.35   0.76
  -5.36 -12.93   1.02
  -4.06 -13.40   1.10
  -2.73 -13.73   1.14
  -1.37 -13.93   1.31
   0.00 -14.00   1.67
   1.37 -13.93   2.21
   2.73 -13.73   2.88
   4.06 -13.40   3.61
   5.36 -12.93   4.51
   6.60 -12.35   5.82
   7.78 -11.64   7.57
   8.88 -10.82   9.55
   9.90  -9.90  11.76
  10.82  -8.88  14.23
  11.64  -7.78  17.11
  12.35  -6.60  20.42
  12.93  -5.36  23.89
  13.40  -4.06  27.23
  13.73  -2.73  30.09
  13.93  -1.37  32.48
  14.00   0.00  34.38
  14.93   1.47  30.68
  14.71   2.93  31.49
  14.35   4.35  32.01
  13.86   5.74  32.19
  13.23   7.07  31.98
  12.47   8.33  31.26
  11.60   9.52  29.70
  10.61  10.61  27.29
   9.52  11.60  24.34
   8.33  12.47  21.36
   7.07  13.23  18.71
   5.74  13.86  16.43
   4.35  14.35  14.32
   2.93  14.71  12.22
   1.47  14.93  10.11
   0.00  15.00   8.12
  -1.47  14.93   6.32
  -2.93  14.71   4.74
  -4.35  14.35   3.28
  -5.74  13.86   1.86
  -7.07  13.23   0.44
  -8.33  12.47  -0.99
  -9.52  11.60  -2.24
 -10.61  10.61  -3.01
 -11.60   9.52  -3.17
 -12.47   8.33  -2.84
 -13.23   7.07  -2.04
 -13.86   5.74  -1.07
 -14.35   4.35  -0.26
 -14.71   2.93   0.45
 -14.93   1.47   1.01
 -15.00   0.00   1.41
 -14.93  -1.47   1.80
 -14.71  -2.93   2.18
 -14.35  -4.35   2.34
 -13.86  -5.74   2.08
 -13.23  -7.07   1.25
 -12.47  -8.33   0.08
 -11.60  -9.52  -0.98
 -10.61 -10.61  -1.53
  -9.52 -11.60  -1.50
  -8.33 -12.47  -1.20
  -7.07 -13.23  -0.82
  -5.74 -13.86  -0.51
  -4.35 -14.35  -0.29
  -2.93 -14.71  -0.08
  -1.47 -14.93   0.20
   0.00 -15.00   0.63
   1.47 -14.93   1.21
   2.93 -14.71   1.92
   4.35 -14.35   2.78
   5.74 -13.86   3.87
   7.07 -13.23   5.31
   8.33 -12.47   7.09
   9.52 -11.60   8.92
  10.61 -10.61  10.76
  11.60  -9.52  12.67
  12.47  -8.33  14.83
  13.23  -7.07  17.26
  13.86  -5.74  19.93
  14.35  -4.35  22.69
  14.71  -2.93  25.16
  14.93  -1.47  27.40
  15.00   0.00  29.36
  15.92   1.57  27.05
  15.69   3.12  28.02
  15.31   4.64  28.60
  14.78   6.12  28.69
  14.11   7.54  28.30
  13.30   8.89  27.44
  12.37  10.15  25.91
  11.31  11.31  23.84
  10.15  12.37  21.47
   8.89  13.30  19.08
   7.54  14.11  16.79
   6.12  14.78  14.67
   4.64  15.31  12.65
   3.12  15.69  10.63
   1.57  15.92   8.64
   0.00  16.00   6.79
  -1.57  15.92   5.13
  -3.12  15.69   3.64
  -4.64  15.31   2.28
  -6.12  14.78   0.97
  -7.54  14.11  -0.30
  -8.89  13.30  -1.54
 -10.15  12.37  -2.63
 -11.31  11.31  -3.31
 -12.37  10.15  -3.47
 -13.30   8.89  -3.14
 -14.11   7.54  -2.54
 -14.78   6.12  -1.85
 -15.31   4.64  -1.23
 -15.69   3.12  -0.65
 -15.92   1.57  -0.18
 -16.00   0.00   0.19
 -15.92  -1.57   0.51
 -15.69  -3.12   0.76
 -15.31  -4.64   0.81
 -14.78  -6.12   0.57
 -14.11  -7.54  -0.03
 -13.30  -8.89  -0.83
 -12.37 -10.15  -1.55
 -11.31 -11.31  -1.90
